headword	headword_pos	category	relation	collocation	normalized_collocation	confidence	_source_file	_target_hint	headword_norm	collocation_norm	confidence_score	quarantine_reason
dream	noun	PREP	preposition_frame	in a/the~ In her dream	in a/the~ in her dream	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	dream	in a/the~ in her dream	0.9	noise_or_fragment_filter
dress	noun	PREP	preposition_frame	ina/the~	ina/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	dress	ina/the~	0.9	noise_or_fragment_filter
dress	verb	PREP	preposition_frame	ina~	ina~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	dress	ina~	0.9	noise_or_fragment_filter
drive	noun	PREP	preposition_frame	down the~	down the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	drive	down the~	0.9	noise_or_fragment_filter
drive	noun	PREP	preposition_frame	in the~	in the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	drive	in the~	0.9	noise_or_fragment_filter
drive	noun	PREP	preposition_frame	on the ~	on the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	drive	on the ~	0.9	noise_or_fragment_filter
driving licence	noun	PREP	preposition_frame	in/through a/the ~	in/through a/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	driving licence	in/through a/the ~	0.9	noise_or_fragment_filter
drone	noun	PREP	preposition_frame	with a~	with a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	drone	with a~	0.9	noise_or_fragment_filter
duplicate	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	duplicate	in~	0.9	noise_or_fragment_filter
duration	noun	PREP	preposition_frame	for the~(of)	for the~(of)	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	duration	for the~(of)	0.9	noise_or_fragment_filter
dusk	noun	PREP	preposition_frame	after~	after~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	dusk	after~	0.9	noise_or_fragment_filter
dusk	noun	PREP	preposition_frame	at~	at~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	dusk	at~	0.9	noise_or_fragment_filter
dusk	noun	PREP	preposition_frame	before~	before~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	dusk	before~	0.9	noise_or_fragment_filter
dusk	noun	PREP	preposition_frame	in the~	in the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	dusk	in the~	0.9	noise_or_fragment_filter
duty	noun	PREP	preposition_frame	under a/the~	under a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	duty	under a/the~	0.9	noise_or_fragment_filter
duvet	noun	PREP	preposition_frame	beneath/under a/the~	beneath/under a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	duvet	beneath/under a/the~	0.9	noise_or_fragment_filter
dwindle	verb	PREP	preposition_frame	in(a/the)~	in(a/the)~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	dwindle	in(a/the)~	0.9	noise_or_fragment_filter
e couch	noun	PREP	preposition_frame	ona/the~ Heslepton the couch	ona/the~ heslepton the couch	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	e couch	ona/the~ heslepton the couch	0.9	noise_or_fragment_filter
e remains	noun	PREP	preposition_frame	In a/the~	in a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	e remains	in a/the~	0.9	noise_or_fragment_filter
e scent	noun	PREP	preposition_frame	with ~	with ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	e scent	with ~	0.9	noise_or_fragment_filter
earthquake	noun	PREP	preposition_frame	in a/the~	in a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	earthquake	in a/the~	0.9	noise_or_fragment_filter
earthquake	noun	PREP	preposition_frame	for~in	for~in	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	earthquake	for~in	0.9	noise_or_fragment_filter
easter	noun	PREP	preposition_frame	at~	at~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	easter	at~	0.9	noise_or_fragment_filter
ebb	noun	PREP	preposition_frame	against an/the~	against an/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	ebb	against an/the~	0.9	noise_or_fragment_filter
ecstasy	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	ecstasy	in~	0.9	noise_or_fragment_filter
edition	noun	PREP	preposition_frame	ina... ~	ina... ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	edition	ina... ~	0.9	noise_or_fragment_filter
editorial	noun	PREP	preposition_frame	in an/the~	in an/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	editorial	in an/the~	0.9	noise_or_fragment_filter
effort	noun	PREP	preposition_frame	with/without~	with/without~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	effort	with/without~	0.9	noise_or_fragment_filter
elbow	noun	PREP	preposition_frame	above the~	above the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	elbow	above the~	0.9	noise_or_fragment_filter
elbow	noun	PREP	preposition_frame	at your~	at your~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	elbow	at your~	0.9	noise_or_fragment_filter
embarrassment	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	embarrassment	in~	0.9	noise_or_fragment_filter
emergency	noun	PREP	preposition_frame	for~	for~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	emergency	for~	0.9	noise_or_fragment_filter
emperor	noun	PREP	preposition_frame	under an/the ~	under an/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	emperor	under an/the ~	0.9	noise_or_fragment_filter
emphasis	noun	PREP	preposition_frame	with~	with~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	emphasis	with~	0.9	noise_or_fragment_filter
end	noun	PREP	preposition_frame	at an~	at an~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	end	at an~	0.9	noise_or_fragment_filter
end	noun	PREP	preposition_frame	to... ends	to... ends	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	end	to... ends	0.9	noise_or_fragment_filter
endeavour	noun	PREP	preposition_frame	in an~	in an~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	endeavour	in an~	0.9	noise_or_fragment_filter
endorsement	noun	PREP	preposition_frame	beyond~	beyond~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	endorsement	beyond~	0.9	noise_or_fragment_filter
enemy	noun	PREP	preposition_frame	against an/the ~	against an/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	enemy	against an/the ~	0.9	noise_or_fragment_filter
enrolment	noun	PREP	preposition_frame	at~	at~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	enrolment	at~	0.9	noise_or_fragment_filter
enterprise	noun	PREP	preposition_frame	in an/the ~	in an/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	enterprise	in an/the ~	0.9	noise_or_fragment_filter
entertainment	noun	PREP	preposition_frame	we present Magic Man	we present magic man	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	entertainment	we present magic man	0.9	noise_or_fragment_filter
entertainment	noun	PREP	preposition_frame	with/without ~	with/without ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	entertainment	with/without ~	0.9	noise_or_fragment_filter
envy	noun	PREP	preposition_frame	with~	with~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	envy	with~	0.9	noise_or_fragment_filter
epitaph	noun	PREP	preposition_frame	as an~	as an~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	epitaph	as an~	0.9	noise_or_fragment_filter
equal	noun	PREP	preposition_frame	as an~	as an~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	equal	as an~	0.9	noise_or_fragment_filter
era	noun	PREP	preposition_frame	during/in an/the ~	during/in an/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	era	during/in an/the ~	0.9	noise_or_fragment_filter
errand	noun	PREP	preposition_frame	onan~	onan~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	errand	onan~	0.9	noise_or_fragment_filter
error	noun	PREP	preposition_frame	In~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	error	in~	0.9	noise_or_fragment_filter
erupt	verb	PREP	preposition_frame	in an/the~	in an/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	erupt	in an/the~	0.9	noise_or_fragment_filter
es earphones	noun	PREP	preposition_frame	through ~	through ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	es earphones	through ~	0.9	noise_or_fragment_filter
escape	verb	PREP	preposition_frame	fram toescapefrom prison Into	fram toescapefrom prison into	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	escape	fram toescapefrom prison into	0.9	noise_or_fragment_filter
escort	noun	PREP	preposition_frame	under ~	under ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	escort	under ~	0.9	noise_or_fragment_filter
essay	noun	PREP	preposition_frame	in an/the~	in an/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	essay	in an/the~	0.9	noise_or_fragment_filter
essence	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	essence	in~	0.9	noise_or_fragment_filter
estate	noun	PREP	preposition_frame	onan/the~	onan/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	estate	onan/the~	0.9	noise_or_fragment_filter
estimate	verb	PREP	preposition_frame	in sh’s~ In my estimation	in sh’s~ in my estimation	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	estimate	in sh’s~ in my estimation	0.9	noise_or_fragment_filter
evening	noun	PREP	preposition_frame	during the~	during the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	evening	during the~	0.9	noise_or_fragment_filter
evening	noun	PREP	preposition_frame	for an/the~	for an/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	evening	for an/the~	0.9	noise_or_fragment_filter
evening	noun	PREP	preposition_frame	on Friday	on friday	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	evening	on friday	0.9	noise_or_fragment_filter
evening	noun	PREP	preposition_frame	etc.~	etc.~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	evening	etc.~	0.9	noise_or_fragment_filter
evening	noun	PREP	preposition_frame	forthe~	forthe~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	evening	forthe~	0.9	noise_or_fragment_filter
exaggerate	verb	PREP	preposition_frame	in an/the ~	in an/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	exaggerate	in an/the ~	0.9	noise_or_fragment_filter
example	noun	PREP	preposition_frame	for~	for~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	example	for~	0.9	noise_or_fragment_filter
example	noun	PREP	preposition_frame	by~ Children learn by example	by~ children learn by example	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	example	by~ children learn by example	0.9	noise_or_fragment_filter
exasperation	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	exasperation	in~	0.9	noise_or_fragment_filter
excellent	adjective	PREP	preposition_frame	with the~ of	with the~ of	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	excellent	with the~ of	0.9	noise_or_fragment_filter
excerpt	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	excerpt	in~	0.9	noise_or_fragment_filter
exertion	noun	PREP	preposition_frame	from the ~	from the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	exertion	from the ~	0.9	noise_or_fragment_filter
exhaust	noun	PREP	preposition_frame	froman/the~ pollution from car exhausts	froman/the~ pollution from car exhausts	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	exhaust	froman/the~ pollution from car exhausts	0.9	noise_or_fragment_filter
exhaustion	noun	PREP	preposition_frame	In~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	exhaustion	in~	0.9	noise_or_fragment_filter
exit	noun	PREP	preposition_frame	to/towards the~	to/towards the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	exit	to/towards the~	0.9	noise_or_fragment_filter
expedition	noun	PREP	preposition_frame	on an/the ~	on an/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	expedition	on an/the ~	0.9	noise_or_fragment_filter
experience	noun	PREP	preposition_frame	by/from~	by/from~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	experience	by/from~	0.9	noise_or_fragment_filter
expression	noun	PREP	preposition_frame	without~ ‘Go on	without~ ‘go on	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	expression	without~ ‘go on	0.9	noise_or_fragment_filter
extension	noun	PREP	preposition_frame	by~	by~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	extension	by~	0.9	noise_or_fragment_filter
extension	noun	PREP	preposition_frame	with the Education Service	with the education service	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	extension	with the education service	0.9	noise_or_fragment_filter
extent	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	extent	in~	0.9	noise_or_fragment_filter
face	noun	PREP	preposition_frame	in the/sb’s~	in the/sb’s~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	face	in the/sb’s~	0.9	noise_or_fragment_filter
face	noun	PREP	preposition_frame	on sb’s~	on sb’s~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	face	on sb’s~	0.9	noise_or_fragment_filter
factory	noun	PREP	preposition_frame	at/in~ Heworks in a shoefactory	at/in~ heworks in a shoefactory	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	factory	at/in~ heworks in a shoefactory	0.9	noise_or_fragment_filter
faeces	noun	PREP	preposition_frame	in the~	in the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	faeces	in the~	0.9	noise_or_fragment_filter
fairness	noun	PREP	preposition_frame	through ~	through ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fairness	through ~	0.9	noise_or_fragment_filter
fairness	noun	PREP	preposition_frame	in... ~	in... ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fairness	in... ~	0.9	noise_or_fragment_filter
fascinating	adjective	PREP	preposition_frame	in/with~	in/with~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fascinating	in/with~	0.9	noise_or_fragment_filter
fashion	noun	PREP	preposition_frame	after the ~ of	after the ~ of	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fashion	after the ~ of	0.9	noise_or_fragment_filter
fault	noun	PREP	preposition_frame	in~of	in~of	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fault	in~of	0.9	noise_or_fragment_filter
fear	verb	PREP	preposition_frame	for Wefeared for their safety	for wefeared for their safety	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fear	for wefeared for their safety	0.9	noise_or_fragment_filter
feast	noun	PREP	preposition_frame	ata/the~	ata/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	feast	ata/the~	0.9	noise_or_fragment_filter
feeling	noun	PREP	preposition_frame	with~	with~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	feeling	with~	0.9	noise_or_fragment_filter
fence	noun	PREP	preposition_frame	over a/the ~	over a/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fence	over a/the ~	0.9	noise_or_fragment_filter
ferment	noun	PREP	preposition_frame	in(a)~	in(a)~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	ferment	in(a)~	0.9	noise_or_fragment_filter
fertilizer	noun	PREP	preposition_frame	with~	with~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fertilizer	with~	0.9	noise_or_fragment_filter
festival	noun	PREP	preposition_frame	during the ~	during the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	festival	during the ~	0.9	noise_or_fragment_filter
festival	noun	PREP	preposition_frame	} glandular	} glandular	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	festival	} glandular	0.9	noise_or_fragment_filter
festival	noun	PREP	preposition_frame	with a~	with a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	festival	with a~	0.9	noise_or_fragment_filter
fidget	verb	PREP	preposition_frame	Ina/the~	ina/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fidget	ina/the~	0.9	noise_or_fragment_filter
fight	noun	PREP	preposition_frame	in a/the ~	in a/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fight	in a/the ~	0.9	noise_or_fragment_filter
fight	noun	PREP	preposition_frame	without a~	without a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fight	without a~	0.9	noise_or_fragment_filter
fight	noun	PREP	preposition_frame	during/in the ~	during/in the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fight	during/in the ~	0.9	noise_or_fragment_filter
file	noun	PREP	preposition_frame	in a/the~	in a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	file	in a/the~	0.9	noise_or_fragment_filter
film	noun	PREP	preposition_frame	in a/the~	in a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	film	in a/the~	0.9	noise_or_fragment_filter
first	noun	PREP	preposition_frame	in ~	in ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	first	in ~	0.9	noise_or_fragment_filter
fist	noun	PREP	preposition_frame	In your~	in your~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	fist	in your~	0.9	noise_or_fragment_filter
